#class tools::wcsv::ntuple
#title Scoring_22
#separator 44
#vector_separator 59
#column double Deposit#
#column double fEdep
#column double Dose_Rad_Si
#column double Total_Edep
#column double Total_Dose
#column double AvgEdep
#column double AvgDose
1,0.00674414,5.0882e-12,0.00674414,5.0882e-12,0.143219,5.0882e-12
2,0.00550712,4.15491e-12,0.0122513,9.24312e-12,0.130084,4.62156e-12
3,0.00267918,2.02134e-12,0.0149304,1.12645e-11,0.105688,3.75482e-12
4,0.0273693,2.06491e-11,0.0422998,3.19136e-11,0.224569,7.9784e-12
5,0.00918818,6.93214e-12,0.051488,3.88457e-11,0.21868,7.76915e-12
6,0.00649523,4.9004e-12,0.0579832,4.37461e-11,0.205222,7.29102e-12
7,0.00765923,5.7786e-12,0.0656424,4.95247e-11,0.19914,7.07496e-12
8,0.0383444,2.89294e-11,0.103987,7.84541e-11,0.276033,9.80677e-12
9,0.00596745,4.50222e-12,0.109954,8.29564e-11,0.259443,9.21737e-12
10,0.0299182,2.25721e-11,0.139872,1.05528e-10,0.297033,1.05528e-11
11,0.00317611,2.39625e-12,0.143049,1.07925e-10,0.276162,9.81134e-12
12,0.00353843,2.66961e-12,0.146587,1.10594e-10,0.25941,9.2162e-12
13,0.00468415,3.53401e-12,0.151271,1.14128e-10,0.247107,8.77911e-12
