#class tools::wcsv::ntuple
#title Scoring_7
#separator 44
#vector_separator 59
#column double Deposit#
#column double fEdep
#column double Dose_Rad_Si
#column double Total_Edep
#column double Total_Dose
#column double AvgEdep
#column double AvgDose
1,0.00427359,3.22813e-12,0.00427359,3.22813e-12,0.0906451,3.22813e-12
2,0.00560749,4.23572e-12,0.00988108,7.46385e-12,0.104792,3.73193e-12
3,0.0138528,1.0464e-11,0.0237339,1.79278e-11,0.167803,5.97594e-12
4,0.00347295,2.62335e-12,0.0272069,2.05512e-11,0.144268,5.1378e-12
5,0.0189374,1.43047e-11,0.0461443,3.48559e-11,0.195749,6.97118e-12
6,0.00607854,4.59153e-12,0.0522228,3.94474e-11,0.184612,6.57457e-12
7,0.0125787,9.50156e-12,0.0648015,4.8949e-11,0.196354,6.99271e-12
8,0.00147519,1.11431e-12,0.0662767,5.00633e-11,0.175721,6.25791e-12
9,0.0037425,2.82696e-12,0.0700192,5.28903e-11,0.165016,5.8767e-12
10,0.0139023,1.05014e-11,0.0839215,6.33916e-11,0.178002,6.33916e-12
11,0.00980896,7.40937e-12,0.0937305,7.0801e-11,0.180734,6.43645e-12
12,0.00273965,2.06944e-12,0.0964702,7.28704e-11,0.170515,6.07254e-12
13,0.0050084,3.78318e-12,0.101479,7.66536e-11,0.16557,5.89643e-12
14,0.00699823,5.28624e-12,0.108477,8.19399e-11,0.164347,5.85285e-12
15,0.00453896,3.42858e-12,0.113016,8.53685e-11,0.159808,5.69123e-12
16,0.00401821,3.03523e-12,0.117034,8.84037e-11,0.155147,5.52523e-12
