#class tools::wcsv::ntuple
#title Scoring_9
#separator 44
#vector_separator 59
#column double Deposit#
#column double fEdep
#column double Dose_Rad_Si
#column double Total_Edep
#column double Total_Dose
#column double AvgEdep
#column double AvgDose
1,0.00434164,3.27901e-12,0.00434164,3.27901e-12,0.0921033,3.27901e-12
2,0.00339111,2.56112e-12,0.00773275,5.84013e-12,0.082021,2.92007e-12
3,0.00822887,6.21483e-12,0.0159616,1.2055e-11,0.11287,4.01832e-12
4,0.00318665,2.40671e-12,0.0191483,1.44617e-11,0.101553,3.61542e-12
5,0.0132553,1.0011e-11,0.0324035,2.44727e-11,0.137481,4.89454e-12
6,0.00359599,2.71586e-12,0.0359995,2.71885e-11,0.127282,4.53142e-12
7,0.0400502,3.02478e-11,0.0760497,5.74363e-11,0.230473,8.20519e-12
8,0.00311378,2.35168e-12,0.0791635,5.9788e-11,0.209921,7.4735e-12
9,0.00155382,1.17352e-12,0.0807173,6.09615e-11,0.190259,6.7735e-12
10,0.00694547,5.24555e-12,0.0876628,6.62071e-11,0.185967,6.62071e-12
11,0.00675163,5.09915e-12,0.0944144,7.13062e-11,0.182082,6.48238e-12
12,0.00436155,3.29405e-12,0.098776,7.46003e-11,0.174619,6.21669e-12
13,0.00249232,1.88231e-12,0.101268,7.64826e-11,0.165254,5.88328e-12
14,0.0158,1.19329e-11,0.117068,8.84155e-11,0.177391,6.31539e-12
15,0.00463023,3.49696e-12,0.121699,9.19125e-11,0.172114,6.1275e-12
16,0.00984619,7.43631e-12,0.131545,9.93488e-11,0.174411,6.2093e-12
