#class tools::wcsv::ntuple
#title Scoring_19
#separator 44
#vector_separator 59
#column double Deposit#
#column double fEdep
#column double Dose_Rad_Si
#column double Total_Edep
#column double Total_Dose
#column double AvgEdep
#column double AvgDose
1,0.00707535,5.33936e-12,0.00707535,5.33936e-12,0.150216,5.33936e-12
2,0.0161155,1.21615e-11,0.0231909,1.75008e-11,0.246182,8.75042e-12
3,0.00227225,1.71474e-12,0.0254631,1.92156e-11,0.180202,6.40519e-12
4,0.0120544,9.09675e-12,0.0375175,2.83123e-11,0.199133,7.07808e-12
5,0.00551259,4.16004e-12,0.0430301,3.24724e-11,0.182714,6.49447e-12
6,0.00760564,5.73954e-12,0.0506357,3.82119e-11,0.179174,6.36865e-12
7,0.0550956,4.15775e-11,0.105731,7.97894e-11,0.320682,1.13985e-11
8,0.0117003,8.82958e-12,0.117432,8.8619e-11,0.311647,1.10774e-11
9,0.00898829,6.78295e-12,0.12642,9.54019e-11,0.298223,1.06002e-11
10,0.0184641,1.39338e-11,0.144884,1.09336e-10,0.307602,1.09336e-11
11,0.0165687,1.25034e-11,0.161453,1.21839e-10,0.311617,1.10763e-11
12,0.0451523,3.40739e-11,0.206605,1.55913e-10,0.365534,1.29928e-11
13,0.00333807,2.51906e-12,0.209943,1.58432e-10,0.342868,1.21871e-11
14,0.0059922,4.52198e-12,0.215935,1.62954e-10,0.327464,1.16396e-11
15,0.00677334,5.11145e-12,0.222709,1.68066e-10,0.31522,1.12044e-11
