#class tools::wcsv::ntuple
#title Scoring_6
#separator 44
#vector_separator 59
#column double Deposit#
#column double fEdep
#column double Dose_Rad_Si
#column double Total_Edep
#column double Total_Dose
#column double AvgEdep
#column double AvgDose
1,0.00275982,2.08484e-12,0.00275982,2.08484e-12,0.0585325,2.08484e-12
2,0.00639088,4.82785e-12,0.0091507,6.91269e-12,0.0970379,3.45635e-12
3,0.00836229,6.31711e-12,0.017513,1.32298e-11,0.12381,4.40993e-12
4,0.00324596,2.45209e-12,0.0207589,1.56819e-11,0.110068,3.92047e-12
5,0.0227605,1.71939e-11,0.0435194,3.28758e-11,0.184599,6.57516e-12
6,0.00793951,5.99773e-12,0.0514589,3.88735e-11,0.181897,6.47892e-12
7,0.00653214,4.93457e-12,0.0579911,4.38081e-11,0.175703,6.2583e-12
8,0.0148318,1.12044e-11,0.0728229,5.50125e-11,0.193061,6.87656e-12
9,0.00296305,2.23837e-12,0.075786,5.72509e-11,0.178593,6.36121e-12
10,0.0208343,1.57388e-11,0.0966203,7.29897e-11,0.204921,7.29897e-12
11,0.0930391,7.02844e-11,0.189659,1.43274e-10,0.365678,1.30249e-11
12,0.0273076,2.06289e-11,0.216967,1.63903e-10,0.383468,1.36586e-11
13,0.00256022,1.93406e-12,0.219527,1.65837e-10,0.358148,1.27567e-11
14,0.00668426,5.04948e-12,0.226211,1.70887e-10,0.342692,1.22062e-11
15,0.0116443,8.79642e-12,0.237856,1.79683e-10,0.33631,1.19789e-11
16,0.00605032,4.57058e-12,0.243906,1.84254e-10,0.32331,1.15158e-11
17,0.00246048,1.85871e-12,0.246367,1.86112e-10,0.307362,1.09478e-11
